IRSZ;nev;utotag;ker
1065;Nagymező;utca;VI
1037;Nagymihály;utca;III
1172;Nagyréde;utca;XVII
1029;Nagyrét;utca;II
1124;Nagysalló;utca;XII
1046;Nagysándor József;utca;IV
1054;Nagysándor József;utca;V
1195;Nagysándor József;utca;XIX
1196;Nagysándor József;utca;XIX
1201;Nagysándor József;utca;XX
1202;Nagysándor József;utca;XX
1204;Nagysándor József;utca;XX
1117;Nagysurány;utca;XI
1112;Nagyszalonta;utca;XI
1118;Nagyszalonta;utca;XI
1185;Nagyszalonta;utca;XVIII
1202;Nagyszalonta;utca;XX
1112;Nagyszalonta;köz;XI
1118;Nagyszeben;tér;XI
1182;Nagyszeben;utca;XVIII
1194;Nagyszeben;utca;XIX
1204;Nagyszeben;utca;XX
1118;Nagyszeben;út;XI
1172;Nagyszékes;utca;XVII
1171;Nagyszénás;utca;XVII
1171;Nagyszentmiklósi;út;XVII
1034;Nagyszombat;utca;III
1036;Nagyszombat;utca;III
1183;Nagyszombat;utca;XVIII
1044;Nagyszombati;utca;IV
1113;Nagyszőlős;utca;XI
1185;Nagyszőlős;utca;XVIII
1202;Nagyszőlős;utca;XX
1164;Nagytarcsai;út;XVI
1082;Nagy Templom;utca;VIII
1223;Nagytétényi;út;XXII
1222;Nagytétényi;út;XXII
1223;Nagytétényi;út;XXII
1225;Nagytétényi;út;XXII
1039;Nagyvárad;utca;III
1089;Nagyvárad;tér;VIII
1097;Nagyvárad;tér;IX
1162;Nagyvárad;utca;XVI
1202;Nagyvárad;utca;XX
1044;Nagyváradi;utca;IV
1165;Nagyvázsony;utca;XVI
1031;Nánási;út;III
1031;Nánási;köz;III
1014;Nándor;utca;I
1117;Nándorfejérvár;köz;XI
1116;Nándorfejérvári;út;XI
1117;Nándorfejérvári;út;XI
1039;Nap;utca;III
1045;Nap;utca;IV
1082;Nap;utca;VIII
1161;Nap;utca;XVI
1185;Nap;utca;XVIII
1214;Nap;utca;XXI
1222;Nap;utca;XXII
1238;Nap;utca;XXIII
1039;Napfény;utca;III
1098;Napfény;utca;IX
1183;Napfürdő;utca;XVIII
1016;Naphegy;tér;I
1016;Naphegy;utca;I
1173;Napkelet;utca;XVII
1173;Napkelet;köz;XVII
1225;Napközi;utca;XXII
1172;Naplás;út;XVII
1039;Naplemente;utca;III
1188;Napló;utca;XVIII
1106;Napmátka;utca;X
1171;Nápoly;utca;XVII
1112;Napóra;utca;XI
1125;Napos;út;XII
1021;Napraforgó;utca;II
1021;Napraforgó;köz;II
1221;Naprét;utca;XXII
1118;Naprózsa;utca;XI
1025;Napsugár;lépcső;II
1025;Napsugár;utca;II
1025;Napvirág;utca;II
1116;Narancs;utca;XI
1224;Narancsvirág;utca;XXII
1124;Nárcisz;utca;XII
1126;Nárcisz;utca;XII
1031;Násfa;utca;III
1155;Naspolya;utca;XV
1037;Naszád;utca;III
1131;Násznagy;utca;XIII
1202;Naszód;utca;XX
1165;Natasa;utca;XVI
1165;Nebántsvirág;utca;XVI
1223;Nebuló;utca;XXII
1118;Nedecvár;utca;XI
1028;Nedű;utca;II
1184;Nefelejcs;utca;XVIII
1039;Nefelejcs;utca;III
1078;Nefelejcs;utca;VII
1161;Nefelejcs;utca;XVI
1183;Nefelejcs;utca;XVIII
1204;Nefelejcs;utca;XX
1214;Nefelejcs;utca;XXI
1222;Nefelejcs;utca;XXII
1141;Negyed;utca;XIV
1164;Négylovas;utca;XVI
1093;Nehru;part;IX
1222;Nektár;utca;XXII
1106;Nemes;utca;X
1188;Nemes;utca;XVIII
1171;Nemesbük;utca;XVII
1182;Nemeske;utca;XVIII
1084;Német;utca;VIII
1184;Németh József;utca;XVIII
1181;Németh László;sétány;XVIII
1068;Németh László;utca;VI
1047;Németi Ernő;utca;IV
1141;Németpróna;utca;XIV
1121;Németvölgyi;lépcső;XII
1112;Németvölgyi;út;XI
1124;Németvölgyi;út;XII
1126;Németvölgyi;út;XII
1126;Németvölgyi;út;XII
1164;Nemez;utca;XVI
1185;Népes;utca;XVIII
1154;Népfelkelő;utca;XV
1138;Népfürdő;utca;XIII
1143;Népstadion;köz;XIV
1081;Népszínház;utca;VIII
1158;Neptun;utca;XV
1112;Neszmélyi;út;XI
1112;Neszmélyi;köz;XI
1117;Neumann János;utca;XI
1112;Nevegy;utca;XI
1112;Nevegy;köz;XI
1237;Nevelő;utca;XXIII
1223;Névtelen;utca;XXII
1142;Nezsider;utca;XIV
1142;Nezsider;park;XIV
1031;Nimród;utca;III
1183;Nimród;utca;XVIII
1028;Noémi;utca;II
1125;Nógrádi;utca;XII
1125;Nógrádi;köz;XII
1171;Nógrádkövesd;utca;XVII
1165;Nógrádverőce;út;XVI
1118;Nonn János;utca;XI
1161;Nonn János;utca;XVI
1028;Nóra;utca;II
1121;Normafa;út;XII
1103;Noszlopy;utca;X
1223;Nótafa;utca;XXII
1144;Nótárius;utca;XIV
1014;Nőegylet;utca;I
1121;Nőszirom;utca;XII
1223;Növény;utca;XXII
1139;Nővér;utca;XIII
1028;Nyár;utca;II
1039;Nyár;utca;III
1041;Nyár;utca;IV
1042;Nyár;utca;IV
1043;Nyár;utca;IV
1045;Nyár;utca;IV
1072;Nyár;utca;VII
1174;Nyár;utca;XVII
1222;Nyár;utca;XXII
1172;Nyárád;utca;XVII
1152;Nyaraló;utca;XV
1044;Nyárfa;utca;IV
1213;Nyárfás;utca;XXI
1188;Nyárfás;sor;XVIII
1016;Nyárs;utca;I
1029;Nyáry Pál;utca;II
1056;Nyáry Pál;utca;V
1153;Nyáry Pál;utca;XV
1191;Nyáry Pál;utca;XIX
1205;Nyáry Pál;utca;XX
1021;Nyéki;út;II
1223;Nyél;utca;XXII
1037;Nyereg;út;III
1141;Nyereg;utca;XIV
1171;Nyeremény;utca;XVII
1181;Nyerges;utca;XVIII
1181;Nyerges;köz;XVIII
1101;Nyerő;utca;X
1213;Nyest;utca;XXI
1188;Nyíl;utca;XVIII
1165;Nyílhegy;utca;XVI
1165;Nyílpuska;utca;XVI
1165;Nyílvessző;utca;XVI
1237;Nyír;utca;XXIII
1116;Nyírbátor;utca;XI
1185;Nyíregyháza;utca;XVIII
1214;Nyírfa;utca;XXI
1223;Nyírfajd;utca;XXII
1224;Nyírfás;köz;XXII
1156;Nyírpalota;út;XV
1157;Nyírpalota;út;XV
1119;Nyírség;utca;XI
1171;Nyitány;utca;XVII
1044;Nyitra;utca;IV
1105;Nyitra;utca;X
1161;Nyitra;utca;XVI
1183;Nyitra;utca;XVIII
1204;Nyitra;utca;XX
1213;Nyitrai;utca;XXI
1171;Nyomda;utca;XVII
1171;Nyomdász;utca;XVII
1171;Nyomdok;utca;XVII
1221;Nyugalom;utca;XXII
1055;Nyugati;tér;V
1062;Nyugati;tér;VI
1066;Nyugati;tér;VI
1132;Nyugati;tér;XIII
1024;Nyúl;utca;II
1026;Nyúl;utca;II
1213;Nyúl;utca;XXI
1221;Nyúl;utca;XXII
1214;Nyuszi;sétány;XXI
1171;Nyuszt;utca;XVII
1066;Ó;utca;VI
1031;Óarany;utca;III
1101;Óázis;köz;X
1038;Óbarack;utca;III
1097;Óbester;utca;IX
1038;Óbor;utca;III
1038;Óbor;köz;III
1155;Obsitos;tér;XV
1155;Obsitos;utca;XV
1033;Óbudai;rakpart;III
1033;Óbudai;utca;III
1034;Óbudai Egyetem;park;III
1224;Obulus;utca;XXII
1048;Óceán-árok;utca;IV
1239;Ócsai;út;XXIII
1146;Ocskay László;út;XIV
1155;Óda;utca;XV
1045;Ódry;utca;IV
1215;Ófalu;utca;XXI
1142;Ógyalla;tér;XIV
1142;Ógyalla;utca;XIV
1142;Ógyalla;köz;XIV
1105;Óhegy;park;X
1103;Óhegy;utca;X
1224;Óhegy;dűlő;XXII
1182;Óhuta;utca;XVIII
1051;Október 6.;utca;V
1117;Október huszonharmadika;utca;XI
1152;Októberi;sétány;XV
1106;Olaj;utca;X
1116;Olajbogyó;utca;XI
1116;Olajfa;utca;XI
1221;Olajhegy;utca;XXII
1211;Olajkikötő;utca;XXI
1103;Olajliget;utca;X
1103;Olajliget;köz;X
1188;Olaszfa;utca;XVIII
1172;Olaszliszka;utca;XVII
1112;Olasztelek;utca;XI
1171;Olcsva;utca;XVII
1165;Olga;utca;XVI
1055;Olimpia;park;V
1104;Olíva;köz;X
1164;Olló;utca;XVI
1146;Olof Palme;sétány;XIV
1165;Ólom;utca;XVI
1112;Olt;utca;XI
1182;Olt;utca;XVIII
1202;Olt;utca;XX
1213;Olt;utca;XXI
1223;Oltárkő;utca;XXII
1118;Olthíd;utca;XI
1108;Oltó;utca;X
1112;Oltvány;utca;XI
1112;Oltvány;árok;XI
1121;Oltvány;köz;XII
1183;Ond;utca;XVIII
1211;Ond;utca;XXI
1144;Ond vezér;útja;XIV
1144;Ond vezér;sétány;XIV
1144;Ond vezér;park;XIV
1102;Ónodi;utca;X
1203;Ónodi;utca;XX
1105;Ónodi;köz;X
1155;Opál;utca;XV
1164;Oportó;utca;XVI
1125;Óra;út;XII
1125;Óra;köz;XII
1044;Óradna;utca;IV
1239;Orbán;utca;XXIII
1037;Orbán Balázs;út;III
1182;Orbán Balázs;utca;XVIII
1126;Orbánhegyi;út;XII
1239;Orbánhegyi;dűlő;XXIII
1144;Orbó;utca;XIV
1171;Orchidea;utca;XVII
1087;Orczy;tér;VIII
1089;Orczy;tér;VIII
1089;Orczy;út;VIII
1121;Ordas;út;XII
1213;Ordas;utca;XXI
1121;Ordas;köz;XII
1023;Orgona;utca;II
1048;Orgona;köz;IV
1188;Orgonafüzér;utca;XVIII
1213;Orgonás;utca;XXI
1174;Orgoványi;utca;XVII
1174;Orgoványiszőlő;dűlő;XVII
1214;Orion;utca;XXI
1222;Orkán;utca;XXII
1114;Orlay;utca;XI
1026;Orló;utca;II
1144;Ormánság;utca;XIV
1119;Ormay;udvar;XI
1119;Ormay Norbert;utca;XI
1124;Ormódi;utca;XII
1149;Ormos;utca;XIV
1016;Orom;utca;I
1029;Orom;utca;II
1155;Orosháza;utca;XV
1152;Oroszlán;utca;XV
1173;Oroszvár;utca;XVII
1173;Oroszvár;köz;XVII
1112;Oroszvég;utca;XI
1112;Oroszvég;lejtő;XI
1165;Orsika;tér;XVI
1026;Orsó;utca;II
1204;Orsolya;utca;XX
1204;Orsova;utca;XX
1213;Orsova;utca;XXI
1182;Orsovahida;utca;XVIII
1221;Orsovai;utca;XXII
1221;Országalma;utca;XXII
1135;Országbíró;utca;XIII
1139;Országbíró;utca;XIII
1014;Országház;utca;I
1038;Ország;út;III
1239;Országh Tivadar;utca;XXIII
1118;Ortaháza;utca;XI
1016;Orvos;utca;I
1222;Ostor;utca;XXII
1164;Ostorhegy;utca;XVI
1164;Ostoros;út;XVI
1015;Ostrom;utca;I
1073;Osvát;utca;VII
1171;Oszkár;utca;XVII
1188;Oszkó;utca;XVIII
1142;Oszlány;utca;XIV
1171;Oszlop;utca;XVII
1097;Osztag;utca;IX
1097;Osztag;köz;IX
1087;Osztály;utca;VIII
1118;Otthon;utca;XI
1161;Ottó;utca;XVI
1037;Óvár;utca;III
1214;Óvoda;utca;XXI
1196;Óvodás;köz;XIX
1171;Óvónő;utca;XVII
1116;Ózdi;utca;XI
1155;Ozmán;utca;XV
1188;Ózon;utca;XVIII
1115;Ozorai;utca;XI
1237;Öböl;dűlő;XXIII
1171;Ököl;utca;XVII
1213;Ökörszem;utca;XXI
1237;Ökörszem;köz;XXIII
1108;Ökrös;utca;X
1108;Ökrös;köz;X
1213;Ölyv;utca;XXI
1087;Önkéntes;utca;VIII
1211;Öntő;utca;XXI
1211;Öntöde;utca;XXI
1013;Öntőház;utca;I
1171;Öntöző;utca;XVII
1084;Őr;utca;VIII
1029;Ördögárok;utca;II
1131;Ördögmalom;utca;XIII
1112;Ördögorom;út;XI
1112;Ördögorom;lejtő;XI
1237;Ördögszekér;utca;XXIII
1121;Ördögszikla;út;XII
1121;Ördögszikla;köz;XII
1031;Öregbükk;utca;III
1152;Öregfalusi;utca;XV
1237;Őrgébics;utca;XXIII
1163;Őrhalom;utca;XVI
1155;Őrhely;utca;XV
1154;Őrjárat;utca;XV
1155;Őrjárat;utca;XV
1158;Őrjárat;utca;XV
1154;Őrjáró;tér;XV
1112;Örkény István;utca;XI
1031;Őrlő;utca;III
1031;Őrlő;köz;III
1103;Örmény;utca;X
1163;Őrmester;utca;XVI
1112;Őrmezei;út;XI
1143;Őrnagy;utca;XIV
1222;Őrnagy;utca;XXII
1028;Örökzöld;utca;II
1121;Öröm;utca;XII
1174;Örömvölgy;utca;XVII
1183;Örs;utca;XVIII
1141;Örs vezér;útja;XIV
1148;Örs vezér;tere;XIV
1112;Őrség;utca;XI
1118;Őrség;utca;XI
1112;Örsöddűlő;út;XI
1155;Őrszem;utca;XV
1039;Őrtorony;utca;III
1155;Őrtűz;utca;XV
1213;Örvény;utca;XXI
1163;Őrvezető;utca;XVI
1037;Örvös;köz;III
1037;Örvös;utca;III
1172;Ősagárd;utca;XVII
1174;Ősrepülő;utca;XVII
1028;Ösvény;utca;II
1045;Ősz;utca;IV
1203;Ősz;utca;XX
1222;Őszapó;utca;XXII
1223;Őszibarack;utca;XXII
1039;Őszike;utca;III
1238;Őszirózsa;utca;XXIII
1225;Őszirózsa;utca;XXII
1173;Összefogás;utca;XVII
1165;Összefogás;sétány;XVI
1173;Összekötő;utca;XVII
1088;Ötpacsirta;utca;VIII
1144;Ötvenes;utca;XIV
1195;Ötvenhatosok;tere;XIX
1196;Ötvenhatosok;tere;XIX
1021;Ötvös János;utca;II
1141;Öv;utca;XIV
1142;Öv;utca;XIV
1147;Öv;utca;XIV
1131;Övezet;utca;XIII
1213;Őz;köz;XXI
1213;Őz;utca;XXI
1025;Őzgida;utca;II
1121;Őzike;út;XII
1121;Őzike;köz;XII
1103;Őzláb;utca;X
1037;Őzsuta;utca;III
1146;Paál László;út;XIV
1039;Pablo Neruda;utca;III
1048;Pácoló;utca;IV
1213;Pacsirta;tér;XXI
1182;Pacsirta;utca;XVIII
1201;Pacsirta;utca;XX
1204;Pacsirta;utca;XX
1222;Pacsirta;utca;XXII
1237;Pacsirta;köz;XXIII
1112;Pacsirtafű;utca;XI
1034;Pacsirtamező;utca;III
1036;Pacsirtamező;utca;III
1125;Padka;utca;XII
1148;Padlizsán;utca;XIV
1138;Paduc;utca;XIII
1138;Paduc;köz;XIII
1221;Páfrány;forduló;XXII
1026;Páfrány;út;II
1025;Páfránykert;utca;II
1025;Páfrányliget;utca;II
1213;Páfrányos;út;XXI
1124;Pagony;utca;XII
1112;Pagus;utca;XI
1039;Pais Dezső;utca;III
1119;Pajkos;utca;XI
1213;Pajor;utca;XXI
1171;Pajta;utca;XVII
1046;Pajtás;utca;IV
1131;Pajtás;utca;XIII
1022;Pajzs;utca;II
1025;Pajzs;utca;II
1031;Pákász;utca;III
1212;Pakos Imre;utca;XXI
1194;Pákozd;utca;XIX
1085;Pál;utca;VIII
1161;Pál;utca;XVI
1162;Pál;utca;XVI
1239;Pál apostol;utca;XXIII
1011;Pala;utca;I
1222;Pala;utca;XXII
1152;Palánk;utca;XV
1025;Palánta;utca;II
1221;Palást;utca;XXII
1025;Palatinus;utca;II
1161;Pálfi János;tér;XVI
1162;Pálfi János;tér;XVI
1031;Palicsi;utca;III
1118;Pálinkás Antal;utca;XI
1029;Pallér;utca;II
1039;Palló;köz;III
1171;Pallós;utca;XVII
1146;Pálma;utca;XIV
1184;Pálma;utca;XVIII
1213;Pálma;utca;XXI
1135;Palóc;utca;XIII
1021;Pálos;utca;II
1014;Palota;út;I
1152;Palotás;tér;XV
1152;Palotás;utca;XV
1025;Pálvölgyi;út;II
1037;Pálvölgyi;út;III
1037;Pálvölgyi;köz;III
1012;Pálya;utca;I
1046;Pálya;utca;IV
1161;Pálya;utca;XVI
1239;Pályaudvar;sor;XXIII
1046;Pállya Celesztin;utca;IV
1188;Pamut;utca;XVIII
1171;Páncél;utca;XVII
1145;Pancsova;utca;XIV
1185;Pancsova;utca;XVIII
1142;Pándorfalu;utca;XIV
1117;Panel;utca;XI
1118;Pannonhalmi;út;XI
1133;Pannónia;utca;XIII
1136;Pannónia;utca;XIII
1192;Pannónia;út;XIX
1205;Pannónia;utca;XX
1222;Pannónia;utca;XXII
1221;Panoráma;utca;XXII
1104;Pántlika;utca;X
1171;Pányva;utca;XVII
1139;Pap Károly;utca;XIII
1097;Pápay István;utca;IX
1165;Papír;utca;XVI
1038;Papírgyár;utca;III
1053;Papnövelde;utca;V
1106;Paprika;utca;X
1028;Paprikás;köz;II
1165;Papucsvirág;utca;XVI
1108;Pára;utca;X
1162;Paradicsom;utca;XVI
1202;Parány;utca;XX
1029;Párás;utca;II
1181;Parázs;utca;XVIII
1016;Párduc;utca;I
1162;Paripa;utca;XVI
1119;Parittya;utca;XI
1045;Párizsi;utca;IV
1052;Párizsi;utca;V
1223;Park;utca;XXII
1138;Párkány;utca;XIII
1185;Párkány;utca;XVIII
1173;Parlagfű;utca;XVII
1213;Párnás;utca;XXI
1162;Párta;utca;XVI
1112;Partfutó;utca;XI
1026;Pasaréti;tér;II
1026;Pasaréti;út;II
1026;Pasaréti;köz;II
1141;Paskál;utca;XIV
1141;Paskál;köz;XIV
1141;Paskál-malom;utca;XIV
1157;Páskom;park;XV
1156;Páskomliget;utca;XV
1237;Passuth László;utca;XXIII
1131;Paszomány;utca;XIII
1152;Paszternák;utca;XV
1172;Pásztó;utca;XVII
1013;Pásztor;lépcső;I
1038;Pásztordomb;tér;III
1171;Pásztorének;utca;XVII
1171;Pásztorfalva;utca;XVII
1221;Pásztorlány;utca;XXII
1239;Pásztortáska;utca;XXIII
1171;Pásztortűz;utca;XVII
1171;Patak;utca;XVII
1028;Patakhegyi;utca;II
1037;Patakvölgyi;lejtő;III
1125;Patkó;utca;XII
1125;Patkó;köz;XII
1162;Patkószeg;utca;XVI
1028;Patróna;utca;II
1134;Pattantyús;utca;XIII
1221;Pattantyús;utca;XXII
1156;Pattogós;utca;XV
1116;Patvar;utca;XI
1162;Páty;utca;XVI
1182;Pátyod;utca;XVIII
1153;Patyolat;utca;XV
1155;Patyolat;utca;XV
1153;Patyolat;köz;XV
1188;Paula;utca;XVIII
1061;Paulay Ede;utca;VI
1013;Pauler;utca;I
1165;Paulheim József;tér;XVI
1094;Páva;utca;IX
1222;Páva;utca;XXII
1087;Pazeller Jakab;utca;VIII
1238;Pázmánd;utca;XXIII
1153;Pázmány Péter;utca;XV
1117;Pázmány Péter;sétány;XI
1026;Pázsit;utca;II
1188;Pázsit;utca;XVIII
1108;Pázsitfű;utca;X
1203;Pázsitos;sétány;XX
1097;Péceli;utca;IX
1171;Péceli;út;XVII
1029;Péch Antal;utca;II
1221;Pécsi;utca;XXII
1041;Pécsi Sándor;sétány;IV
1221;Pedellus;utca;XXII
1222;Pehely;utca;XXII
1162;Pejkó;utca;XVI
1221;Pék;utca;XXII
1097;Pékerdő;utca;IX
1171;Pelikán;utca;XVII
1121;Pelsőc;utca;XII
1162;Pemete;tér;XVI
1162;Pemetefű;utca;XVI
1039;Pendítő;köz;III
1024;Pengő;utca;II
1024;Pengő;köz;II
1116;Pentele;utca;XI
1025;Pentelei Molnár;utca;II
1125;Perbete;utca;XII
1036;Perc;utca;III
1037;Pércsi Lajos;lépcső;III
1054;Perczel Mór;utca;V
1155;Perczel Mór;utca;XV
1202;Perczel Mór;utca;XX
1171;Perec;utca;XVII
1141;Pered;utca;XIV
1171;Peregi;út;XVII
1174;Perem;utca;XVII
1037;Perényi;út;III
1037;Perényi;köz;III
1047;Perényi Zsigmond;utca;IV
1221;Peres;utca;XXII
1112;Pereszke;utca;XI
1038;Perje;utca;III
1165;Perjés;utca;XVI
1224;Permet;utca;XXII
1171;Pesti;út;XVII
1173;Pesti;út;XVII
1052;Pesti Barnabás;utca;V
1106;Pesti;határút;X
1163;Pesti;határút;XVI
1158;Pestújhelyi;tér;XV
1158;Pestújhelyi;út;XV
1171;Pestvidék;utca;XVII
1224;Peták;utca;XXII
1031;Péter;utca;III
1239;Péter apostol;utca;XXIII
1221;Péter-Pál;utca;XXII
1071;Peterdy;utca;VII
1205;Peterdy;utca;XX
1192;Peterdy;köz;XIX
1076;Péterfy Sándor;utca;VII
1182;Péterhalmi;út;XVIII
1112;Péterhegyi;út;XI
1112;Péterhegyi;köz;XI
1112;Péterhegyi;lejtő;XI
1188;Péteri;út;XVIII
1162;Péterke;utca;XVI
1145;Pétervárad;utca;XIV
1033;Pethe Ferenc;tér;III
1122;Pethényi;út;XII
1122;Pethényi;köz;XII
1065;Pethő Sándor;utca;VI
1135;Petneházy;utca;XIII
1139;Petneházy;utca;XIII
1139;Petneházy;köz;XIII
1028;Petőfi;utca;II
1039;Petőfi;utca;III
1042;Petőfi;utca;IV
1052;Petőfi;tér;V
1152;Petőfi;utca;XV
1161;Petőfi;utca;XVI
1165;Petőfi;tér;XVI
1174;Petőfi;utca;XVII
1181;Petőfi;utca;XVIII
1182;Petőfi;utca;XVIII
1195;Petőfi;utca;XIX
1196;Petőfi;utca;XIX
1203;Petőfi;utca;XX
1212;Petőfi;tér;XXI
1212;Petőfi;utca;XXI
1052;Petőfi Sándor;utca;V
1225;Petőfi Sándor;utca;XXII
1161;Petra;utca;XVI
1158;Petrence;utca;XV
1024;Petrezselyem;utca;II
1172;Petri;utca;XVII
1211;Petróleum;utca;XXI
1103;Petrőczy;utca;X
1165;Petúnia;utca;XVI
1031;Petur;utca;III
1192;Petur;utca;XIX
1211;Petz Ferenc;utca;XXI
1118;Pecz Samu;utca;XI
1119;Petzvál József;utca;XI
1222;Pezsgő;utca;XXII
1155;Pézsma;utca;XV
1184;Piac;tér;XVIII
1039;Piac;tér;III
1192;Piac;utca;XIX
1052;Piarista;utca;V
1052;Piarista;köz;V
1163;Pici;sétány;XVI
1044;Pici;utca;IV
1121;Pihenő;út;XII
1044;Pihenő;köz;IV
1213;Pikkely;utca;XXI
1223;Pikó;utca;XXII
1053;Pilinszky János;köz;V
1106;Pilisi;utca;X
1149;Pillangó;utca;XIV
1149;Pillangó;park;XIV
1039;Pille;utca;III
1165;Pilóta;utca;XVI
1052;Pilvax;köz;V
1238;Pimpó;utca;XXIII
1038;Pince;köz;III
1222;Pincemester;utca;XXII
1194;Pincér;utca;XIX
1028;Pinceszer;utca;II
1221;Pint;utca;XXII
1056;Pintér;utca;V
1044;Pintér József;utca;IV
1121;Pinty;utca;XII
1213;Pinty;utca;XXI
1225;Pintyőke;utca;XXII
1093;Pipa;utca;IX
1118;Pipacs;utca;XI
1213;Pipacs;utca;XXI
1171;Pipishegy;utca;XVII
1121;Pipiske;utca;XII
1029;Pipitér;utca;II
1037;Pirkadat;utca;III
1202;Pirók Gyula;utca;XX
1016;Piroska;utca;I
1039;Piroska;utca;III
1223;Piroska;köz;XXII
1163;Pirosrózsa;utca;XVI
1162;Piski;utca;XVI
1172;Piski;utca;XVII
1237;Pistahegyi;út;XXIII
1237;Pistahegyi;köz;XXIII
1028;Piszke;utca;II
1151;Pisztráng;utca;XV
1141;Pitvar;utca;XIV
1025;Pitypang;utca;II
1151;Platán;utca;XV
1101;Platán;sor;X
1188;Platánliget;utca;XVIII
1223;Platina;utca;XXII
1221;Plébánia;utca;XXII
1214;Plútó;utca;XXI
1188;Podhorszky;utca;XVIII
1062;Podmaniczky;utca;VI
1064;Podmaniczky;utca;VI
1065;Podmaniczky;utca;VI
1067;Podmaniczky;utca;VI
1054;Podmaniczky Frigyes;tér;V
1171;Podmaniczky János;sétány;XVII
1174;Podmaniczky Zsuzsanna;utca;XVII
1034;Podolin;utca;III
1106;Pogány;utca;X
1222;Pogány;utca;XXII
1194;Pogány;köz;XIX
1031;Pogánytorony;utca;III
1223;Pógyor István;utca;XXII
1225;Pohár;utca;XXII
1031;Pók;utca;III
1033;Polgár;utca;III
1088;Pollack Mihály;tér;VIII
1037;Pomázi;út;III
1037;Pomázi;köz;III
1101;Pongrác;út;X
1101;Pongrácz;köz;X
1148;Pongrátz Gergely;tér;XIV
1131;Pontos;utca;XIII
1238;Ponty;utca;XXIII
1011;Ponty;utca;I
1215;Popieluszko;utca;XXI
1185;Poprád;utca;XVIII
1204;Poprád;utca;XX
1112;Poprádi;út;XI
1213;Poprádi;utca;XXI
1112;Poprádi;köz;XI
1225;Por;köz;XXII
1119;Pór Bertalan;köz;XI
1106;Porcelán;utca;X
1221;Portyázó;út;XXII
1171;Porzó;utca;XVII
1149;Pósa Lajos;utca;XIV
1163;Pósa Lajos;utca;XVI
1185;Pósa Lajos;utca;XVIII
1171;Postakocsi;utca;XVII
1171;Postakürt;utca;XVII
1171;Postamester;utca;XVII
1119;Postás;utca;XI
1238;Poszáta;utca;XXIII
1213;Posztó;utca;XXI
1211;Posztógyár;utca;XXI
1211;Posztógyár;köz;XXI
1188;Póth Irén;utca;XVIII
1118;Povl Bang-Jensen;utca;XI
1151;Pozsony;utca;XV
1183;Pozsony;utca;XVIII
1194;Pozsony;utca;XIX
1202;Pozsony;utca;XX
1204;Pozsony;utca;XX
1028;Pozsonyi;utca;II
1039;Pozsonyi;utca;III
1043;Pozsonyi;utca;IV
1045;Pozsonyi;utca;IV
1133;Pozsonyi;út;XIII
1137;Pozsonyi;út;XIII
1162;Pozsonyi;utca;XVI
1215;Pozsonyi;utca;XXI
1112;Pöfeteg;utca;XI
1202;Pöltenberg;utca;XX
1204;Pöltenberg;utca;XX
1211;Pöltenberg;utca;XXI
1046;Pöltenberg Ernő;utca;IV
1154;Pöltenberg Ernő;utca;XV
1154;Pörge;utca;XV
1171;Pöröly;utca;XVII
1141;Pöstyén;utca;XIV
1183;Pöstyén;tér;XVIII
1202;Pöstyén;utca;XX
1171;Pöszméte;utca;XVII
1188;Pöttyös;köz;XVIII
1098;Pöttyös;utca;IX
1083;Práter;utca;VIII
1171;Prém;utca;XVII
1031;Prés;utca;III
1022;Présház;utca;II
1117;Prielle Kornélia;utca;XI
1026;Prímás;utca;II
1141;Privigye;utca;XIV
1165;Prodám;utca;XVI
1163;Prohászka Ottokár;utca;XVI
1182;Prokopp Sándor;utca;XVIII
1222;Promontor;utca;XXII
1213;Puli;sétány;XXI
1133;Pulszky;utca;XIII
1112;Puskapor;utca;XI
1194;Puskás Ferenc;utca;XIX
1119;Puskás Tivadar;utca;XI
1088;Puskin;utca;VIII
1038;Puszta;köz;III
1038;Puszta;utca;III
1038;Pusztadombi;utca;III
1038;Pusztadombi;köz;III
1202;Pusztakamarás;utca;XX
1038;Pusztakúti;út;III
1038;Pusztakúti;köz;III
1025;Pusztaszeri;út;II
1025;Pusztaszeri;köz;II
1116;Putnok;utca;XI
1222;Puttonyos;utca;XXII
1039;Pünkösdfürdő;utca;III
1221;Püspök;utca;XXII
1185;Rába;utca;XVIII
1038;Ráby Mátyás;utca;III
1239;Ráckeve;utca;XXIII
1121;Rácz Aladár;út;XII
1121;Rácz Aladár;köz;XII
1171;Rácsos;utca;XVII
1092;Ráday;utca;IX
1183;Ráday Gedeon;utca;XVIII
1152;Rädda Barnen;utca;XV
1153;Rädda Barnen;utca;XV
1131;Radics Béla;utca;XIII
1164;Rádió;utca;XVI
1037;Rádl;árok;III
1026;Radna;utca;II
1202;Radnó;utca;XX
1137;Radnóti Miklós;utca;XIII
1118;Radóc;utca;XI
1118;Radvány;utca;XI
1202;Radvány;utca;XX
1118;Rahó;utca;XI
1165;Rajka;utca;XVI
1046;Rajki Márton;tér;IV
1171;Rák;utca;XVII
1106;Rákász;utca;X
1214;Rakéta;utca;XXI
1112;Rákó;utca;XI
1223;Rákóczi;út;XXII
1028;Rákóczi;utca;II
1039;Rákóczi;utca;III
1046;Rákóczi;tér;IV
1072;Rákóczi;út;VII
1074;Rákóczi;út;VII
1081;Rákóczi;út;VIII
